date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:59	70928/70928	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:58%20GMT	https://leonardhinganescu.com/poenaru-bordea-16	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/poenaru-bordea-16.html	(from https://leonardhinganescu.com/real-estate)
19:50:00	1380/1380	---M--	200	added ('OK')	image/jpeg	etag:2a4ac4a97cf32680aa286abc9390672c	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/94345201-9f5e-4d98-b0fd-dd5613617089_rwc_0x0x2877x2249x32.jpg?h=146e5e7a2c1062ab66269a4887aa120a	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/94345201-9f5e-4d98-b0fd-dd5613617089_rwc_0x0x2877x2249x32a1b0.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:00	56653/56653	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:58%20GMT	https://leonardhinganescu.com/balcescu-33	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/balcescu-33.html	(from https://leonardhinganescu.com/real-estate)
19:50:00	1309/1309	---M--	200	added ('OK')	image/jpeg	etag:0ee40f931b1d73cf6cd4b0d8c5022a05	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7a492e8c-4709-46e3-8b5f-9bc7d0023a32_rwc_0x0x2877x2249x32.jpg?h=cfc6a19ab53e867a50bcac739a015e11	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7a492e8c-4709-46e3-8b5f-9bc7d0023a32_rwc_0x0x2877x2249x3227ae.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:00	68632/68632	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:59%20GMT	https://leonardhinganescu.com/teius-residence	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/teius-residence.html	(from https://leonardhinganescu.com/real-estate)
19:50:01	1291/1291	---M--	200	added ('OK')	image/jpeg	etag:f2cb86b71e008af0d1e6f235b2f7ba08	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ed2d1949-2aee-41ed-af9c-2d0154fd2dec_rwc_0x0x2877x2249x32.jpg?h=afeb45646b650c5445e5ec5098c58fcd	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ed2d1949-2aee-41ed-af9c-2d0154fd2dec_rwc_0x0x2877x2249x3280db.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:01	60590/60590	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:59%20GMT	https://leonardhinganescu.com/the-heart-of-lake-morii	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/the-heart-of-lake-morii.html	(from https://leonardhinganescu.com/real-estate)
19:50:01	1351/1351	---M--	200	added ('OK')	image/jpeg	etag:1d5454919574c19ea6241b2736752930	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/dcd43602-f4f5-445d-b526-4ce445da40c8_rwc_0x0x2877x2249x32.jpg?h=6b451a1c816a6741e17b0c39975d3b19	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/dcd43602-f4f5-445d-b526-4ce445da40c8_rwc_0x0x2877x2249x3299e3.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:01	62472/62472	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:00%20GMT	https://leonardhinganescu.com/mosilor-113	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/mosilor-113.html	(from https://leonardhinganescu.com/real-estate)
19:50:01	1450/1450	---M--	200	added ('OK')	image/jpeg	etag:b1570b0fb4daf60172d7666fb8c3d0a3	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/05727528-e968-4835-b80e-dba5d930bb48_rwc_0x0x2877x2249x32.jpg?h=5bc11cc3a5f1f038fa24fb9ddcb1da8d	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/05727528-e968-4835-b80e-dba5d930bb48_rwc_0x0x2877x2249x32de88.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:02	62602/62602	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:00%20GMT	https://leonardhinganescu.com/ienachita-vacarescu-10	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/ienachita-vacarescu-10.html	(from https://leonardhinganescu.com/real-estate)
19:50:02	1287/1287	---M--	200	added ('OK')	image/jpeg	etag:e63befe2e22e5cbc2eaaecb142e62577	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/52d0c0a6-60e5-46c1-be7e-d666cbf04333_rwc_0x0x2877x2249x32.jpg?h=e671b816f5486c3d94ce0d72c86fc27e	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/52d0c0a6-60e5-46c1-be7e-d666cbf04333_rwc_0x0x2877x2249x3208d8.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:02	62549/62549	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:01%20GMT	https://leonardhinganescu.com/medeuropa	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/medeuropa.html	(from https://leonardhinganescu.com/real-estate)
19:50:02	1433/1433	---M--	200	added ('OK')	image/jpeg	etag:7928e059bbf6751a645a09639e36ccca	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b2d1ef08-0f78-4934-977a-f1a9d5d9ac2b_rwc_0x0x2877x2249x32.jpg?h=cf3468b86e0503776ad16ef521e4494d	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b2d1ef08-0f78-4934-977a-f1a9d5d9ac2b_rwc_0x0x2877x2249x326c41.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:03	52806/52806	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:01%20GMT	https://leonardhinganescu.com/yeye-restaurant	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/yeye-restaurant.html	(from https://leonardhinganescu.com/real-estate)
19:50:03	1505/1505	---M--	200	added ('OK')	image/jpeg	etag:36d55a504953b7f0198bb6dad66fcff4	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/94bd1a2d-525d-4b61-99de-5f8847d970d5_rwc_0x0x2877x2249x32.jpg?h=73f88539c851022a63322e6edf680030	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/94bd1a2d-525d-4b61-99de-5f8847d970d5_rwc_0x0x2877x2249x329aee.jpg	(from https://leonardhinganescu.com/real-estate)
19:50:03	41826/41826	---M--	200	added ('OK')	text/css	etag:f2e184925e5bff84bc477e629de39644	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ee699feb12bf80ea6ecc7d05320252671709900467.css?h=7a9a05db51600e49426d6d642a9028b3	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ee699feb12bf80ea6ecc7d05320252671709900467deb5.css	(from https://leonardhinganescu.com/random)
19:50:03	93779/93779	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:02%20GMT	https://leonardhinganescu.com/serile-filmului-romanesc-editia-2019	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/serile-filmului-romanesc-editia-2019.html	(from https://leonardhinganescu.com/random)
19:50:04	1582/1582	---M--	200	added ('OK')	image/jpeg	etag:079a416ecc2abbc2211939d2f75af033	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1fc80bd8-d92c-4e38-82b6-7bc9b4989b88_rwc_0x0x2877x2249x32.jpg?h=700de1050ca15a43e56dc4d6ef3dd9a0	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1fc80bd8-d92c-4e38-82b6-7bc9b4989b88_rwc_0x0x2877x2249x32d924.jpg	(from https://leonardhinganescu.com/random)
19:50:04	65297/65297	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:02%20GMT	https://leonardhinganescu.com/rockniasi-editie-2019	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/rockniasi-editie-2019.html	(from https://leonardhinganescu.com/random)
19:50:04	1512/1512	---M--	200	added ('OK')	image/jpeg	etag:9c84214d27cef7f6e01be2ad4c9b221b	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/093fb3ed-6654-46cb-b98e-39e469c4123f_rwc_0x0x2877x2249x32.jpg?h=80bae2f8df49ebbb1766da5201e1cfc9	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/093fb3ed-6654-46cb-b98e-39e469c4123f_rwc_0x0x2877x2249x32cc57.jpg	(from https://leonardhinganescu.com/random)
19:50:04	199362/199362	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:03%20GMT	https://leonardhinganescu.com/random-nature	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/random-nature.html	(from https://leonardhinganescu.com/random)
19:50:04	1148/1148	---M--	200	added ('OK')	image/jpeg	etag:733aa612447eae373a1088248d35160c	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/22cb8c8b-a994-45fd-b8f5-1707b66aa532_rwc_0x0x2877x2249x32.jpg?h=7980af58de2042a3264efe14b63ce336	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/22cb8c8b-a994-45fd-b8f5-1707b66aa532_rwc_0x0x2877x2249x3208a6.jpg	(from https://leonardhinganescu.com/random)
19:50:05	56564/56564	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:03%20GMT	https://leonardhinganescu.com/mute-portrait	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/mute-portrait.html	(from https://leonardhinganescu.com/random)
19:50:05	1267/1267	---M--	200	added ('OK')	image/jpeg	etag:b5fb431c1134b2e6a075768b44a64a7a	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/9eb48691-8c3f-45d0-bae9-1ffbfb09339a_rwc_0x0x2877x2249x32.jpg?h=d75fb09e83f61b22d4b8039e9d20a977	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/9eb48691-8c3f-45d0-bae9-1ffbfb09339a_rwc_0x0x2877x2249x3265c3.jpg	(from https://leonardhinganescu.com/random)
19:50:05	67116/67116	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:04%20GMT	https://leonardhinganescu.com/piscul-cainelui-peak	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/piscul-cainelui-peak.html	(from https://leonardhinganescu.com/random)
19:50:05	921/921	---M--	200	added ('OK')	image/jpeg	etag:c4aa7f3f94bc7c63ad7a2679abe2300b	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ca9e9efd-2ef7-439f-84da-4d6fae784bd7_rwc_0x0x2877x2249x32.jpg?h=6299a3ad7ea57bf964fee747d5f4c41e	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ca9e9efd-2ef7-439f-84da-4d6fae784bd7_rwc_0x0x2877x2249x326218.jpg	(from https://leonardhinganescu.com/random)
19:50:06	64508/64508	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:04%20GMT	https://leonardhinganescu.com/mirror-experiment	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/mirror-experiment.html	(from https://leonardhinganescu.com/random)
19:50:06	1131/1131	---M--	200	added ('OK')	image/jpeg	etag:feb4805a5eebe0bdfbcd5126e8ac4380	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/725eae69-1b2a-4bff-83f5-348195a6bc75_rwc_0x0x2877x2249x32.jpg?h=09603e24bc7acc5f2a867266deb7aecd	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/725eae69-1b2a-4bff-83f5-348195a6bc75_rwc_0x0x2877x2249x326cda.jpg	(from https://leonardhinganescu.com/random)
19:50:06	53081/53081	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:05%20GMT	https://leonardhinganescu.com/how-to-object	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/how-to-object.html	(from https://leonardhinganescu.com/random)
19:50:06	1780/1780	---M--	200	added ('OK')	image/jpeg	etag:2b3bf68369706d967edd1a838900496e	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/45794cc4-b487-4017-9697-c79b3e5e1452_rwc_0x0x2877x2249x32.jpg?h=b10a8ad89cd31ac17d4534933b27843d	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/45794cc4-b487-4017-9697-c79b3e5e1452_rwc_0x0x2877x2249x326ffe.jpg	(from https://leonardhinganescu.com/random)
19:50:07	67287/67287	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:05%20GMT	https://leonardhinganescu.com/sulina-trip	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/sulina-trip.html	(from https://leonardhinganescu.com/random)
19:50:07	1033/1033	---M--	200	added ('OK')	image/jpeg	etag:3aa67ed669f5cdba2eab28b5235e7d36	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/302acec6-4b33-4737-aa33-007b7bad0598_rwc_0x0x2877x2249x32.jpg?h=5e5981b270733d0bd1602e57f5c5755a	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/302acec6-4b33-4737-aa33-007b7bad0598_rwc_0x0x2877x2249x325f2d.jpg	(from https://leonardhinganescu.com/random)
19:50:07	56840/56840	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:05%20GMT	https://leonardhinganescu.com/object-hunt-in-ikea	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/object-hunt-in-ikea.html	(from https://leonardhinganescu.com/random)
19:50:07	1334/1334	---M--	200	added ('OK')	image/jpeg	etag:2a4ba050716767487f8f4946a72566ef	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/96b345ad-1037-46d3-8464-d033ea138795_rwc_0x0x2877x2249x32.jpg?h=a2fdda93ce7b821368f6b438354ae2fa	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/96b345ad-1037-46d3-8464-d033ea138795_rwc_0x0x2877x2249x329e9f.jpg	(from https://leonardhinganescu.com/random)
19:50:07	70616/70616	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:06%20GMT	https://leonardhinganescu.com/busteni-trip	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/busteni-trip.html	(from https://leonardhinganescu.com/random)
19:50:08	1423/1423	---M--	200	added ('OK')	image/jpeg	etag:592cbb4ff34ab8ed7731bd537a36423a	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/12f1081d-5643-4c9d-9b98-f89a5524d517_rwc_0x0x2877x2249x32.jpg?h=909b882169fb6b74a9e1aa62b2376d1c	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/12f1081d-5643-4c9d-9b98-f89a5524d517_rwc_0x0x2877x2249x321abc.jpg	(from https://leonardhinganescu.com/random)
19:50:08	68788/68788	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:06%20GMT	https://leonardhinganescu.com/bucharest-visit-with-santa	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/bucharest-visit-with-santa.html	(from https://leonardhinganescu.com/random)
19:50:09	1290/1290	---M--	200	added ('OK')	image/jpeg	etag:e4ac0023d3855ba14731870bbf2186f5	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b99b7640-4ad0-40cf-880b-69ba4f83b6e6_rwc_0x0x2877x2249x32.jpg?h=012c4aba851b815070198c4e95c0a6ee	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b99b7640-4ad0-40cf-880b-69ba4f83b6e6_rwc_0x0x2877x2249x3221c0.jpg	(from https://leonardhinganescu.com/random)
19:50:09	60734/60734	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:07%20GMT	https://leonardhinganescu.com/single-night	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/single-night.html	(from https://leonardhinganescu.com/random)
19:50:09	972/972	---M--	200	added ('OK')	image/jpeg	etag:c5d54b252e48db7bd5c9b8566ae76070	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/cb8395d1-c9c3-4e7a-acaf-0665615dbd6d_rwc_0x0x2877x2249x32.jpg?h=0ecf56722c17c90888a2cc68d497b15d	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/cb8395d1-c9c3-4e7a-acaf-0665615dbd6d_rwc_0x0x2877x2249x3295d6.jpg	(from https://leonardhinganescu.com/random)
19:50:09	49415/49415	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:08%20GMT	https://leonardhinganescu.com/random-people	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/random-people.html	(from https://leonardhinganescu.com/random)
19:50:10	1167/1167	---M--	200	added ('OK')	image/jpeg	etag:6c7571faba7531131d4758472a6a2a65	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/8afb9bbc-8b64-4a2f-ba19-954f704ff09a_rwc_0x0x2877x2249x32.jpg?h=571d1bc2da0c8b6e00a8d6cc30c7ccf4	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/8afb9bbc-8b64-4a2f-ba19-954f704ff09a_rwc_0x0x2877x2249x324a3c.jpg	(from https://leonardhinganescu.com/random)
19:50:10	46435/46435	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:08%20GMT	https://leonardhinganescu.com/alexandru-ioan-cuza-park	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/alexandru-ioan-cuza-park.html	(from https://leonardhinganescu.com/random)
19:50:10	1176/1176	---M--	200	added ('OK')	image/jpeg	etag:6cbe30a57b13a939d6e02e3264ab55c6	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/99833e74-a45e-4127-bc2e-d64b0b56ab74_rwc_0x0x2877x2249x32.jpg?h=f6324a3b4b0669edcf0467e59947a5ef	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/99833e74-a45e-4127-bc2e-d64b0b56ab74_rwc_0x0x2877x2249x3296a7.jpg	(from https://leonardhinganescu.com/random)
19:50:10	43891/43891	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:09%20GMT	https://leonardhinganescu.com/random-panoramas	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/random-panoramas.html	(from https://leonardhinganescu.com/random)
19:50:11	1436/1436	---M--	200	added ('OK')	image/jpeg	etag:2cc5268d51e8d30804bd489c87ea96ae	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/2d2e81ed-14f7-4de1-a571-3390b71d643b_rwc_0x0x2877x2249x32.jpg?h=61ba24c59d44214b2fd913e8deabb7d9	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/2d2e81ed-14f7-4de1-a571-3390b71d643b_rwc_0x0x2877x2249x327fec.jpg	(from https://leonardhinganescu.com/random)
19:50:11	48673/48673	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:50:09%20GMT	https://leonardhinganescu.com/shopping-prison	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/shopping-prison.html	(from https://leonardhinganescu.com/random)
19:50:11	1535/1535	---M--	200	added ('OK')	image/jpeg	etag:7e9ed81750dd105c6c1529084034b659	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/6a8e21de-6cfa-4337-8158-8f23b035ec03_rwc_0x0x2877x2249x32.jpg?h=78556d13cff75b1de30c2d5d82d91fc2	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/6a8e21de-6cfa-4337-8158-8f23b035ec03_rwc_0x0x2877x2249x320062.jpg	(from https://leonardhinganescu.com/random)
19:50:12	73720/73720	---M--	200	added ('OK')	text/css	etag:9d4ab90f20115dd90600cd5f63125d10	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/42ebb88bfa8326132f2e5a74b75a645d1709900467.css?h=6ce864085cd3ca04b920bc97315c7d65	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/42ebb88bfa8326132f2e5a74b75a645d17099004678403.css	(from https://leonardhinganescu.com/about)
19:50:13	652909/652909	---M--	200	added ('OK')	image/jpeg	etag:2ab4b761c07348ac67a5ddb1a602add5	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/69108c62-5757-449e-b460-a15ce98fd769_rw_1920.jpg?h=9d972db5d5edb63cb45121cdd826a423	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/69108c62-5757-449e-b460-a15ce98fd769_rw_1920c6c0.jpg	(from https://leonardhinganescu.com/about)
19:50:13	436554/436554	---M--	200	added ('OK')	image/jpeg	etag:daaf14b334525bab8d1fc4d1b620ab29	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/69108c62-5757-449e-b460-a15ce98fd769.jpg?h=633d686c6ebd3058c2e7130970109080	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/69108c62-5757-449e-b460-a15ce98fd769b8ca.jpg	(from https://leonardhinganescu.com/about)
19:50:13	79203/79203	---M--	200	added ('OK')	text/css	etag:3273e3140db69828a7b609487aabc988	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/97e947b3cf553e3b07c195735583b8401709900467.css?h=69ab806352bcaf8de0083b63f33d55ae	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/97e947b3cf553e3b07c195735583b8401709900467b7d8.css	(from https://leonardhinganescu.com/contact)
19:50:14	74951/74951	---M--	200	added ('OK')	text/css	etag:219d964a5aa930a142c1d6aab20f6897	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/440f3f0476a5d7b8d5d25516b7c6b7191709900467.css?h=20ca5f366fcfac5145e42ac02521cb2a	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/440f3f0476a5d7b8d5d25516b7c6b7191709900467258d.css	(from https://leonardhinganescu.com/cora-oprea)
19:50:15	2373433/2373433	---M--	200	added ('OK')	image/jpeg	etag:367fa2d2de8332e7ba64fd937c47f4f2	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a7cca401-137d-454e-968e-d76d40daacf4.jpg?h=0484e938cf70eb765edc60b0be469424	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a7cca401-137d-454e-968e-d76d40daacf403fb.jpg	(from https://leonardhinganescu.com/cora-oprea)
19:50:16	101263/101263	---M--	200	added ('OK')	image/jpeg	etag:a41106e559d7d9c4ed860b0bbe1898de	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/452d4ec9-ab08-480d-bc74-b0f4582b0b1a_rwc_0x0x1000x781x1000.jpg?h=2af9230aaa2ef85a5c8d496a7064b0e5	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/452d4ec9-ab08-480d-bc74-b0f4582b0b1a_rwc_0x0x1000x781x1000e592.jpg	(from https://leonardhinganescu.com/cora-oprea)
